id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 11;BASA11;EOL.CV.BA.049381-3.01;2025-05-01 00:30:00;8.694;0.0;23.517;21.783
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 13;BASA13;EOL.CV.BA.049383-0.01;2025-05-01 00:30:00;8.327;0.0;24.296;26.729
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 14;BASA14;EOL.CV.BA.049387-2.01;2025-05-01 00:30:00;6.795;0.0;12.654;15.595
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 15;BASA15;EOL.CV.BA.049388-0.01;2025-05-01 00:30:00;10.222;0.0;28.598;28.124
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 16;BASA16;EOL.CV.BA.049389-9.01;2025-05-01 00:30:00;5.072;0.0;2.358;2.807
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 17;BASA17;EOL.CV.BA.049390-2.01;2025-05-01 00:30:00;9.42;0.0;36.598;33.751
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 18;BASA18;EOL.CV.BA.049391-0.01;2025-05-01 00:30:00;6.469;0.0;11.836;17.487
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 19;BASA19;EOL.CV.BA.049392-9.01;2025-05-01 00:30:00;8.83;0.0;26.389;22.509
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 2;BASA02;EOL.CV.BA.049372-4.01;2025-05-01 00:30:00;11.779;0.0;15.764;15.878
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 20;BASA20;EOL.CV.BA.049393-7.01;2025-05-01 00:30:00;8.15;0.0;17.061;16.34
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 21;BASA21;EOL.CV.BA.049394-5.01;2025-05-01 00:30:00;6.166;0.0;10.174;15.338
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 22;BASA22;EOL.CV.BA.049395-3.01;2025-05-01 00:30:00;7.303;0.0;6.404;9.229
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 23;BASA23;EOL.CV.BA.049396-1.01;2025-05-01 00:30:00;7.918;0.0;16.507;13.839
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 24;BASA24;EOL.CV.BA.049397-0.01;2025-05-01 00:30:00;10.216;0.0;21.053;19.46
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 3;BASA03;EOL.CV.BA.049373-2.01;2025-05-01 00:30:00;6.504;0.0;8.522;9.062
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 4;BASA04;EOL.CV.BA.049374-0.01;2025-05-01 00:30:00;8.475;0.0;18.225;18.711
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 6;BASA06;EOL.CV.BA.049376-7.01;2025-05-01 00:30:00;8.66;0.0;21.849;23.232
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 8;BASA08;EOL.CV.BA.049378-3.01;2025-05-01 00:30:00;6.658;0.0;8.694;9.03
NE;BA;Tipo II-C;Conj. Serra do Assuruá;Serra do Assuruá 9;BASA09;EOL.CV.BA.049379-1.01;2025-05-01 00:30:00;3.545;0.0;1.735;5.907
NE;BA;Tipo II-C;Conj. Caetité;Serra do Espinhaço;BAUESP;EOL.CV.BA.030802-1.01;2025-05-01 00:30:00;13.089;0.0;17.683;18.158
NE;BA;Tipo II-C;Conj. Arizona;Serra do Fogo;BAESEF;EOL.CV.BA.035222-5.01;2025-05-01 00:30:00;9.922;0.0;23.597;23.335
NE;BA;Tipo II-C;Conj. Igaporã II;Serra do Salto;BAUESS;EOL.CV.BA.030314-3.01;2025-05-01 00:30:00;14.02;0.0;18.843;19.343
NE;BA;Tipo II-C;Conj. Arizona;Serra do Vento;BAESEV;EOL.CV.BA.035229-2.01;2025-05-01 00:30:00;10.549;0.0;28.41;29.046
NE;BA;Tipo II-C;Conj. Pedra Branca;Sete Gameleiras;BAUESG;EOL.CV.BA.030455-7.01;2025-05-01 00:30:00;5.888;0.0;7.201;13.907
NE;BA;Tipo II-C;Conj. Tamboril II;Taboquinha;BAETBQ;EOL.CV.BA.031406-4.01;2025-05-01 00:30:00;16.828;0.0;17.425;12.489
NE;BA;Tipo II-C;Conj. Pindaí II 230 kV;Tabua;BAETAB;EOL.CV.BA.031403-0.01;2025-05-01 00:30:00;13.112;0.0;6.527;4.58
NE;BA;Tipo II-C;Conj. BW Guirapá II;Tamanduá Mirim;BAETAM;EOL.CV.BA.030753-0.01;2025-05-01 00:30:00;13.69;0.0;27.088;27.299
NE;BA;Tipo II-C;Conj. GPEXPAN;Tamanduá Mirim 2;BAETM2;EOL.CV.BA.031606-7.01;2025-05-01 00:30:00;5.9;1.0;0.0;7.666
NE;BA;Tipo II-C;Conj. Araçás;Tanque;BAUETQ;EOL.CV.BA.030544-8.01;2025-05-01 00:30:00;10.627;0.0;24.822;26.685
NE;BA;Tipo II-C;Conj. BW Guirapá I;Teiu;BAETEI;EOL.CV.BA.030731-9.01;2025-05-01 00:30:00;13.273;0.0;15.295;15.337
NE;BA;Tipo II-C;Conj. GPEXPAN;Teiú 2;BAETE2;EOL.CV.BA.031431-5.01;2025-05-01 00:30:00;4.8;1.0;0.0;0.396
NE;BA;Tipo II-C;Conj. GPEXPAN;Teiú 3;BAETE3;EOL.CV.BA.037093-2.01;2025-05-01 00:30:00;14.657;0.0;22.694;22.856
NE;BA;Tipo II-C;Conj. Tucano;Tucano II;BATU02;EOL.CV.BA.032567-8.01;2025-05-01 00:30:00;11.189;0.0;21.897;24.253
NE;BA;Tipo II-C;Conj. Tucano;Tucano III;BATU03;EOL.CV.BA.032568-6.01;2025-05-01 00:30:00;9.558;0.0;26.738;30.577
NE;BA;Tipo II-C;Conj. Tucano;Tucano IV;BATU04;EOL.CV.BA.032569-4.01;2025-05-01 00:30:00;10.834;0.0;33.511;14.298
NE;BA;Tipo II-C;Conj. Tucano;Tucano VI;BATU06;EOL.CV.BA.032578-3.01;2025-05-01 00:30:00;9.125;0.0;25.181;34.438
NE;BA;Tipo II-C;Conj. Tucano;Tucano VII;BATU07;EOL.CV.BA.032579-1.01;2025-05-01 00:30:00;11.452;0.0;46.6;47.681
NE;BA;Tipo II-C;Conj. Tucano;Tucano VIII;BATU08;EOL.CV.BA.032580-5.01;2025-05-01 00:30:00;9.392;0.0;31.998;38.966
NE;BA;Tipo II-C;Conj. Tucano;Tucano X;BATU10;EOL.CV.BA.032584-8.01;2025-05-01 00:30:00;9.268;0.0;31.152;36.633
NE;BA;Tipo II-C;Conj. Tucano;Tucano XVI;BATU16;EOL.CV.BA.036989-6.01;2025-05-01 00:30:00;10.54;0.0;10.49;9.168
NE;BA;Tipo II-C;Conj. Arizona;Umburana de Cheiro;BAEUMC;EOL.CV.BA.035233-0.01;2025-05-01 00:30:00;9.146;0.0;7.147;22.235
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 1;BAEU01;EOL.CV.BA.031738-1.01;2025-05-01 00:30:00;11.905;0.0;23.568;24.27
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 10;BAEU10;EOL.CV.BA.031742-0.01;2025-05-01 00:30:00;7.062;1.0;0.0;18.954
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 11;BAEU11;EOL.CV.BA.031744-6.01;2025-05-01 00:30:00;10.91;0.0;14.269;14.434
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 13;BAEU13;EOL.CV.BA.031752-7.01;2025-05-01 00:30:00;8.968;1.0;0.0;7.878
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 15;BAEU15;EOL.CV.BA.031754-3.01;2025-05-01 00:30:00;9.062;0.0;14.605;17.088
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 16;BAEU16;EOL.CV.BA.031755-1.01;2025-05-01 00:30:00;10.741;0.0;21.471;22.029
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 17;BAEU17;EOL.CV.BA.033634-3.01;2025-05-01 00:30:00;12.49;0.0;22.119;17.299
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 18;BAEU18;EOL.CV.BA.031756-0.01;2025-05-01 00:30:00;11.004;0.0;8.221;7.209
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 19;BAEU19;EOL.CV.BA.033635-1.01;2025-05-01 00:30:00;12.508;0.0;23.368;24.266
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 2;BAEU02;EOL.CV.BA.031740-3.01;2025-05-01 00:30:00;9.818;0.0;18.851;16.809
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 21;BAEU21;EOL.CV.BA.033636-0.01;2025-05-01 00:30:00;10.628;0.0;18.242;21.71
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 23;BAEU23;EOL.CV.BA.033637-8.01;2025-05-01 00:30:00;10.652;0.0;13.748;13.874
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 25;BAEU25;EOL.CV.BA.033639-4.01;2025-05-01 00:30:00;12.501;0.0;16.645;16.614
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 3;BAEU03;EOL.CV.BA.031741-1.01;2025-05-01 00:30:00;11.027;0.0;18.559;18.048
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 5;BAEU05;EOL.CV.BA.031737-3.01;2025-05-01 00:30:00;11.908;0.0;16.422;16.898
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 6;BAEU06;EOL.CV.BA.031796-9.01;2025-05-01 00:30:00;13.104;0.0;19.063;17.111
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 8;BAEU08;EOL.CV.BA.031832-9.01;2025-05-01 00:30:00;10.649;0.0;21.674;24.177
NE;BA;Tipo II-C;Conj. Umburanas;Umburanas 9;BAEU09;EOL.CV.BA.031743-8.01;2025-05-01 00:30:00;9.802;0.0;14.846;15.057
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Umbuzeiro;BAEUMB;EOL.CV.BA.032111-7.01;2025-05-01 00:30:00;13.755;0.0;17.157;14.335
NE;BA;Tipo II-C;Conj. Pindaí II 230 kV;Vaqueta;BAEVAQ;EOL.CV.BA.031424-2.01;2025-05-01 00:30:00;13.924;0.0;19.019;13.616
NE;BA;Tipo II-C;Conj. Igaporã III 500 kV;Vellozia;BAEVLZ;EOL.CV.BA.032113-3.01;2025-05-01 00:30:00;13.308;0.0;12.671;14.439
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos da Andorinha;BAUEVA;EOL.CV.BA.030944-3.01;2025-05-01 00:30:00;10.958;0.0;21.635;17.473
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia I;BAEB01;EOL.CV.BA.032526-0.01;2025-05-01 00:30:00;11.848;0.0;26.117;26.953
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia III;BAEB03;EOL.CV.BA.032527-9.01;2025-05-01 00:30:00;11.863;0.0;30.318;30.325
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia IX;BAEB09;EOL.CV.BA.032531-7.01;2025-05-01 00:30:00;9.013;0.0;19.488;20.35
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XIII;BAEB13;EOL.CV.BA.032535-0.01;2025-05-01 00:30:00;7.54;0.0;21.24;21.996
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XIV;BAEB14;EOL.CV.BA.032536-8.01;2025-05-01 00:30:00;8.077;0.0;18.548;9.204
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XVIII;BAEB18;EOL.CV.BA.034883-0.01;2025-05-01 00:30:00;8.926;0.0;21.003;20.2
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XXIII;BAEB23;EOL.CV.BA.035234-9.01;2025-05-01 00:30:00;9.743;0.0;32.117;34.024
NE;BA;Tipo II-C;Conj. Ventos da Bahia;Ventos da Bahia XXVII;BAEB27;EOL.CV.BA.034889-9.01;2025-05-01 00:30:00;9.637;0.0;38.096;27.324
NE;BA;Tipo II-C;Conj. Babilônia;Ventos da Santa Beatriz;BAESBE;EOL.CV.BA.034738-8.01;2025-05-01 00:30:00;9.992;0.0;25.396;24.698
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul;Ventos da Santa Dulce;BAESTD;EOL.CV.BA.033648-3.01;2025-05-01 00:30:00;9.445;0.0;23.706;22.984
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul;Ventos da Santa Esperança;BAESTE;EOL.CV.BA.033649-1.01;2025-05-01 00:30:00;8.639;0.0;23.171;24.188
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Campo Formoso I;BAEVC1;EOL.CV.BA.030943-5.01;2025-05-01 00:30:00;10.095;0.0;21.082;19.343
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Campo Formoso II;BAEVC2;EOL.CV.BA.031010-7.01;2025-05-01 00:30:00;10.145;0.0;21.114;23.607
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Guarás I;BAUEVG;EOL.CV.BA.031563-0.01;2025-05-01 00:30:00;11.961;0.0;24.19;22.307
NE;BA;Tipo II-C;Conj. Campo Formoso;Ventos de Morrinhos;BAUEVM;EOL.CV.BA.030945-1.01;2025-05-01 00:30:00;10.716;0.0;24.304;19.175
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Aparecida;BAESAC;EOL.CV.BA.034736-1.01;2025-05-01 00:30:00;9.647;0.0;24.425;25.371
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Aurora;BAESAU;EOL.CV.BA.034742-6.01;2025-05-01 00:30:00;8.92;0.0;18.229;18.109
NE;BA;Tipo II-C;Conj. Babilônia;Ventos de Santa Emilia;BAESEM;EOL.CV.BA.034717-5.01;2025-05-01 00:30:00;9.039;0.0;21.764;20.59
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 08;BAES08;EOL.CV.BA.034661-6.01;2025-05-01 00:30:00;13.604;0.0;24.601;0.0
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 13;BAES13;EOL.CV.BA.034692-6.01;2025-05-01 00:30:00;12.278;0.0;31.062;32.81
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 15;BAES15;EOL.CV.BA.034507-5.01;2025-05-01 00:30:00;9.864;0.0;37.431;44.693
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 16;BAES16;EOL.CV.BA.034508-3.01;2025-05-01 00:30:00;14.082;0.0;40.618;41.16
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 17;BAES17;EOL.CV.BA.034509-1.01;2025-05-01 00:30:00;10.574;0.0;34.309;40.763
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 21;BAES21;EOL.CV.BA.034511-3.01;2025-05-01 00:30:00;10.7;0.0;39.189;41.199
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 22;BAES22;EOL.CV.BA.034512-1.01;2025-05-01 00:30:00;9.201;0.0;30.344;0.0
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 25;BAES25;EOL.CV.BA.034513-0.01;2025-05-01 00:30:00;13.093;0.0;24.594;1.275
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul II;Ventos de Santa Esperança 26;BAES26;EOL.CV.BA.034514-8.01;2025-05-01 00:30:00;15.437;0.0;45.435;30.598
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 01;BAVE01;EOL.CV.BA.038077-6.01;2025-05-01 00:30:00;9.052;0.0;32.259;41.999
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 02;BAVE02;EOL.CV.BA.038078-4.01;2025-05-01 00:30:00;8.123;0.0;4.186;3.332
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 03;BAVE03;EOL.CV.BA.038079-2.01;2025-05-01 00:30:00;11.828;0.0;35.683;33.387
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 05;BAVE05;EOL.CV.BA.038081-4.01;2025-05-01 00:30:00;11.062;0.0;27.858;31.296
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 06;BAVE06;EOL.CV.BA.038082-2.01;2025-05-01 00:30:00;11.048;0.0;23.193;26.068
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 07;BAVE07;EOL.CV.BA.038083-0.01;2025-05-01 00:30:00;10.297;0.0;10.557;9.397
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 08;BAVE08;EOL.CV.BA.038084-9.01;2025-05-01 00:30:00;12.758;0.0;25.308;27.102
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugênia 09;BAVE09;EOL.CV.BA.038085-7.01;2025-05-01 00:30:00;8.523;0.0;18.341;21.198
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 10;BAVE10;EOL.CV.BA.038086-5.01;2025-05-01 00:30:00;10.422;0.0;36.938;33.615
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 11;BAVE11;EOL.CV.BA.038087-3.01;2025-05-01 00:30:00;12.622;0.0;25.176;24.814
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 12;BAVE12;EOL.CV.BA.038088-1.01;2025-05-01 00:30:00;10.524;0.0;26.369;34.894
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugênia 13;BAVE13;EOL.CV.BA.038089-0.01;2025-05-01 00:30:00;11.339;0.0;30.128;31.887
NE;BA;Tipo II-C;Conj. Santa Eugênia;Ventos de Santa Eugenia 14;BAVE14;EOL.CV.BA.038090-3.01;2025-05-01 00:30:00;0.015;1.0;0.0;11.08
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 01;BAVSL1;EOL.CV.BA.049398-8.01;2025-05-01 00:30:00;8.819;0.0;27.302;27.021
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 02;BAVSL2;EOL.CV.BA.049399-6.01;2025-05-01 00:30:00;8.342;0.0;31.867;31.252
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 03;BAVSL3;EOL.CV.BA.049416-0.01;2025-05-01 00:30:00;8.574;0.0;32.876;32.324
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 04;BAVSL4;EOL.CV.BA.049417-8.01;2025-05-01 00:30:00;9.762;0.0;31.393;32.44
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 05;BAVSL5;EOL.CV.BA.049418-6.01;2025-05-01 00:30:00;9.201;0.0;34.205;33.443
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 06;BAVSL6;EOL.CV.BA.049419-4.01;2025-05-01 00:30:00;9.673;0.0;33.858;34.265
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 07;BAVSL7;EOL.CV.BA.049420-8.01;2025-05-01 00:30:00;8.5;0.0;32.07;31.599
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 08;BAVSL8;EOL.CV.BA.049421-6.01;2025-05-01 00:30:00;6.788;0.0;23.097;31.754
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 09;BAVSL9;EOL.CV.BA.049422-4.01;2025-05-01 00:30:00;8.804;0.0;30.285;29.722
NE;BA;Tipo II-C;Conj. Novo Horizonte;Ventos de Santa Luzia 10;BAVS10;EOL.CV.BA.049423-2.01;2025-05-01 00:30:00;5.906;0.0;15.135;23.967
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santa Luzia 14;BALZ14;EOL.CV.BA.051588-4.01;2025-05-01 00:30:00;10.92;0.0;63.486;67.718
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santa Luzia 16;BALZ16;EOL.CV.BA.051590-6.01;2025-05-01 00:30:00;10.709;0.0;66.297;70.158
NE;BA;Tipo II-C;Conj. Morro do Chapéu Sul;Ventos de Santo Abraão;BAESTA;EOL.CV.BA.032884-7.01;2025-05-01 00:30:00;11.585;0.0;27.063;27.534
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santo Antônio 05;BAANT5;EOL.CV.BA.051592-2.01;2025-05-01 00:30:00;9.683;0.0;1.512;20.434
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santo Antônio 06;BAANT6;EOL.CV.BA.051593-0.01;2025-05-01 00:30:00;10.543;0.0;49.69;59.045
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santo Antônio 07;BAANT7;EOL.CV.BA.051594-9.01;2025-05-01 00:30:00;10.872;0.0;64.998;69.361
NE;BA;Tipo II-C;Conj. Babilônia Centro;Ventos de Santo Antônio 08;BAANT8;EOL.CV.BA.051595-7.01;2025-05-01 00:30:00;10.226;0.0;51.409;57.595
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 01;BASJ01;EOL.CV.BA.033508-8.01;2025-05-01 00:30:00;11.545;0.0;32.83;32.753
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 03;BASJ03;EOL.CV.BA.033521-5.01;2025-05-01 00:30:00;10.648;0.0;30.639;29.943
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 04;BASJ04;EOL.CV.BA.032641-0.01;2025-05-01 00:30:00;10.802;0.0;27.653;27.447
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 05;BASJ05;EOL.CV.BA.032644-5.01;2025-05-01 00:30:00;7.573;1.0;0.0;31.761
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 06;BASJ06;EOL.CV.BA.033523-1.01;2025-05-01 00:30:00;9.736;0.0;30.947;35.214
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 10;BASJ10;EOL.CV.BA.033529-0.01;2025-05-01 00:30:00;9.501;0.0;33.144;32.286
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 11;BASJ11;EOL.CV.BA.033530-4.01;2025-05-01 00:30:00;8.043;0.0;24.292;31.11
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 13;BASJ13;EOL.CV.BA.033532-0.01;2025-05-01 00:30:00;9.292;1.0;0.0;38.983
NE;BA;Tipo II-C;Conj. Folha Larga;Ventos de São Januário 14;BASJ14;EOL.CV.BA.033533-9.01;2025-05-01 00:30:00;10.864;0.0;39.146;39.023
NE;BA;Tipo II-C;Conj. Babilônia Sul;Ventos de São Januário 15;BAJA15;EOL.CV.BA.032642-9.01;2025-05-01 00:30:00;11.154;0.0;61.887;67.652
NE;BA;Tipo II-C;Conj. Babilônia Sul;Ventos de São Januário 16;BAJA16;EOL.CV.BA.033547-9.01;2025-05-01 00:30:00;11.014;0.0;60.385;69.127
NE;BA;Tipo II-C;Conj. Babilônia Sul;Ventos de São Januário 17;BAJA17;EOL.CV.BA.033548-7.01;2025-05-01 00:30:00;11.688;0.0;63.425;61.983
NE;BA;Tipo II-C;Conj. Babilônia Sul;Ventos de São Januário 18;BAJA18;EOL.CV.BA.033549-5.01;2025-05-01 00:30:00;11.366;0.0;60.342;61.145
NE;BA;Tipo II-C;Conj. Babilônia Sul;Ventos de São Januário 19;BAJA19;EOL.CV.BA.037101-7.01;2025-05-01 00:30:00;12.034;0.0;61.866;59.98
NE;BA;Tipo II-C;Conj. Folha Larga Sul;Ventos de São Januário 20;BAEJ20;EOL.CV.BA.037102-5.01;2025-05-01 00:30:00;9.852;0.0;42.507;37.45
NE;BA;Tipo II-C;Conj. Folha Larga Sul;Ventos de São Januário 21;BAEJ21;EOL.CV.BA.037103-3.01;2025-05-01 00:30:00;9.235;0.0;41.722;34.9
NE;BA;Tipo II-C;Conj. Folha Larga Sul;Ventos de São Januário 22;BAEJ22;EOL.CV.BA.037104-1.01;2025-05-01 00:30:00;10.095;0.0;44.057;34.801
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 1;BASV01;EOL.CV.BA.034809-0.01;2025-05-01 00:30:00;9.652;1.0;0.0;3.168
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 10;BASV10;EOL.CV.BA.034657-8.01;2025-05-01 00:30:00;4.969;0.0;5.662;6.829
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 11;BASV11;EOL.CV.BA.034658-6.01;2025-05-01 00:30:00;4.41;0.0;2.651;3.368
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 12;BASV12;EOL.CV.BA.034659-4.01;2025-05-01 00:30:00;3.512;1.0;0.0;7.557
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 13;BASV13;EOL.CV.BA.034850-3.01;2025-05-01 00:30:00;9.615;1.0;0.0;9.667
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 14;BASV14;EOL.CV.BA.034660-8.01;2025-05-01 00:30:00;7.602;0.0;11.839;16.731
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 2;BASV02;EOL.CV.BA.034811-2.01;2025-05-01 00:30:00;5.806;1.0;0.0;3.017
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 3;BASV03;EOL.CV.BA.034655-1.01;2025-05-01 00:30:00;10.714;1.0;0.0;2.991
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 4;BASV04;EOL.CV.BA.034656-0.01;2025-05-01 00:30:00;2.492;1.0;0.0;0.379
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 5;BASV05;EOL.CV.BA.034829-5.01;2025-05-01 00:30:00;3.037;1.0;0.0;0.422
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 6;BASV06;EOL.CV.BA.034830-9.01;2025-05-01 00:30:00;9.873;1.0;0.0;1.628
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 7;BASV07;EOL.CV.BA.034838-4.01;2025-05-01 00:30:00;6.112;1.0;0.0;7.249
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 8;BASV08;EOL.CV.BA.034848-1.01;2025-05-01 00:30:00;5.691;0.0;5.834;7.301
NE;BA;Tipo II-C;Conj. Ventos de São Vitor;Ventos de São Vitor 9;BASV09;EOL.CV.BA.034849-0.01;2025-05-01 00:30:00;7.457;1.0;0.0;5.593
NE;BA;Tipo II-C;Conj. Araçás;Ventos do Nordeste;BAUEVN;EOL.CV.BA.030476-0.01;2025-05-01 00:30:00;11.745;0.0;21.912;22.742
NE;BA;Tipo II-C;Conj. Babilônia;Ventos do São Gabriel;BAESGA;EOL.CV.BA.034739-6.01;2025-05-01 00:30:00;9.746;0.0;24.324;23.89
